origin	destination	reason	MODO	HMV	RED	duration	distance	strata	age	gender	FEV	ID	
215 6 1 2 7.50 AM 40 6.7283 2 40 2 41.51 76312 
6 215 6 2 18.33 PM 40 6.7283 2 40 2 41.51 76312 
215 18 7 2 14.667 MD 20 5.8139 2 58 1 41.5107438 97102 
18 215 6 2 18.75 PM 30 5.8139 2 58 1 41.5107438 97102 
215 18 1 2 6.25 AM 30 5.8139 2 43 1 41.5107438 407428 
18 236 1 2 9.25 AM 30 2.8144 2 43 1 41.5107438 407428 
236 215 6 1 10 MD 60 4.6355 2 43 1 41.5107438 407428 
215 18 1 2 6.25 AM 30 5.8139 2 17 1 41.5107438 401324 
18 236 1 2 9.25 AM 30 2.8144 2 17 1 41.5107438 401324 
236 215 6 1 10 MD 60 4.6355 2 17 1 41.5107438 401324 
215 9 1 2 7.125 AM 45 6.5341 2 20 1 41.5107438 330180 
9 215 6 2 17.5 PM 60 6.5341 2 20 1 41.5107438 330180 
215 399 1 3 14.25 MD 30 9.2847 2 27 1 41.51 315691 
399 215 6 3 21.21 PM 25 9.2847 2 27 1 41.51 315691 
215 263 1 6 6.125 AM 15 1.2979 2 46 1 41.5107438 329083 
263 215 6 6 16.917 PM 20 1.2979 2 46 1 41.5107438 329083 
215 79 1 4 5.125 AM 75 11.1391 2 21 1 41.5107438 28051 
79 215 6 4 17 PM 60 11.1391 2 21 1 39.43520661 28051 
215 4 1 2 7.375 AM 45 5.8153 2 41 1 41.5107438 397209 
4 215 6 2 17.375 PM 45 5.8153 2 41 1 41.5107438 397209 
215 6 1 2 7.417 AM 50 6.7283 2 24 1 41.5107438 166650 
6 215 6 2 18.417 PM 50 6.7283 2 24 1 41.5107438 166650 
215 233 4 2 9.75 AM 30 4.3726 2 24 2 41.5107438 415361 
233 215 6 2 13.75 MD 30 4.3726 2 24 2 41.5107438 415361 
215 233 4 2 9.75 AM 30 4.3726 2 24 2 41.5107438 415361 
233 215 6 2 13.75 MD 30 4.3726 2 24 2 41.5107438 415361 
215 78 1 4 6 AM 60 10.8671 2 28 1 38.60499174 188461 
78 215 6 4 18.5 PM 60 10.8671 2 28 1 39.43520661 188461 
215 269 2 2 7.667 AM 20 3.5352 2 16 2 37.35966942 45988 
269 215 6 2 12.75 MD 30 3.5352 2 16 2 41.5107438 45988 
215 13 7 2 9.25 AM 30 5.4194 2 71 1 41.5107438 197587 
13 215 6 2 17.625 PM 45 5.4194 2 71 1 41.5107438 197587 
215 20 1 1 8.333 AM 40 6.5415 2 52 1 41.5107438 495402 
20 215 6 1 18.25 PM 90 6.5415 2 52 1 41.5107438 495402 
215 63 1 4 5.75 AM 30 9.7751 2 25 1 41.5107438 1570 
63 215 6 4 14.5 MD 60 9.7751 2 25 1 41.5107438 1570 
215 183 1 2 7.333 AM 40 4.3415 2 24 2 37.35966942 230096 
183 215 6 2 16.375 PM 45 4.3415 2 24 2 41.5107438 230096 
215 269 7 5 9.63 AM 15 3.5352 2 51 2 41.51 299761 
269 215 6 5 12.83 MD 20 3.5352 2 51 2 41.51 299761 
215 178 1 3 6.13 AM 15 5.2685 2 32 1 41.51 57334 
178 215 6 3 18.13 PM 15 5.2685 2 32 1 87.17 57334 
215 269 7 5 9.58 AM 10 3.5352 2 29 2 41.51 349573 
269 215 6 5 12.83 MD 20 3.5352 2 29 2 41.51 349573 
215 13 1 2 17.96 PM 15 5.4194 2 29 2 41.51 349573 
13 215 6 2 7.00 AM 60 5.4194 2 29 2 41.51 349573 
215 151 1 3 7.67 AM 40 8.2551 2 24 2 41.51 232053 
151 215 6 3 18.17 PM 20 8.2551 2 24 2 87.17 232053 
215 329 1 4 8.75 AM 60 13.9597 2 18 1 41.51 255285 
329 215 6 4 20.00 PM 60 13.9597 2 18 1 41.51 255285 
215 334 1 4 6.625 AM 75 16.1485 2 27 1 49.81289256 421894 
334 215 6 4 14.625 MD 75 16.1485 2 27 1 41.5107438 421894 
215 317 1 4 5.88 AM 45 17.525 2 44 1 41.51 421319 
317 215 6 4 22.50 MN 60 17.525 2 44 1 41.51 421319 
215 358 1 1 4.13 AM 15 1.1289 2 21 1 41.51 337358 
358 215 6 1 19.13 PM 15 1.1289 2 21 1 41.51 337358 
215 4 1 5 4.63 AM 15 5.8153 2 44 2 41.51 19213 
4 215 6 2 10.25 MD 150 5.8153 2 44 2 41.51 19213 
215 334 1 2 6.25 AM 90 16.1485 2 26 1 37.36 352911 
334 215 6 2 17.75 PM 90 16.1485 2 26 1 41.51 352911 
215 18 1 2 5.875 AM 45 5.8139 2 25 2 41.5107438 30580 
18 215 6 2 17.75 PM 30 5.8139 2 25 2 41.5107438 30580 
215 18 1 2 5.875 AM 45 5.8139 2 23 1 41.5107438 370546 
18 215 6 2 13.5 MD 60 5.8139 2 23 1 41.5107438 370546 
215 3 1 2 4.25 AM 30 5.506 2 55 1 41.5107438 230942 
3 215 6 2 18.75 PM 90 5.506 2 55 1 41.5107438 230942 
215 71 1 2 5.75 AM 90 11.4276 2 47 1 41.5107438 159324 
71 215 6 2 18.25 PM 90 11.4276 2 47 1 41.5107438 159324 
215 1 1 2 8.5 AM 30 6.1752 2 21 1 41.5107438 418885 
1 215 6 2 17.25 PM 30 6.1752 2 21 1 41.5107438 418885 
215 1 1 2 6.33 AM 40 6.1752 2 23 1 41.51 218363 
1 215 6 2 18.33 PM 40 6.1752 2 23 1 41.51 218363 
215 6 1 2 7.33 AM 40 6.7283 2 32 1 41.51 175132 
6 215 6 2 18.75 PM 90 6.7283 2 32 1 41.51 175132 
215 6 7 5 11.25 MD 30 6.7283 2 40 1 41.51 102290 
6 215 6 5 14.75 MD 30 6.7283 2 40 1 41.51 102290 
215 215 2 1 6.92 AM 10 0 2 6 2 41.51 317888 
215 215 6 1 11.58 MD 10 0 2 6 2 41.51 317888 
215 269 1 5 10.25 MD 30 3.5352 2 21 2 41.51 16195 
269 215 6 5 20.25 PM 30 3.5352 2 21 2 41.51 16195 
215 213 7 5 6.25 AM 30 0.948 2 18 1 103.78 99153 
213 215 6 5 18.25 PM 30 0.948 2 18 1 149.44 99153 
215 215 2 1 6.42 AM 10 0 2 13 2 41.51 31898 
215 215 6 1 12.58 MD 10 0 2 13 2 41.51 31898 
215 215 2 1 11.92 MD 10 0 2 12 1 41.51 345825 
215 215 6 1 17.08 PM 10 0 2 12 1 41.51 345825 
215 215 2 1 11.92 MD 10 0 2 11 2 41.51 413139 
215 215 6 1 17.08 PM 10 0 2 11 2 41.51 413139 
215 215 2 1 5.88 AM 15 0 2 13 1 41.51 156767 
215 215 6 1 12.38 MD 15 0 2 13 1 41.51 156767 
215 334 1 4 7.00 AM 60 16.1485 2 24 1 49.81 66249 
334 215 6 4 20.00 PM 60 16.1485 2 24 1 41.51 66249 
215 215 1 1 5.29 AM 5 0 2 34 1 41.51 493351 
215 215 6 1 18.46 PM 5 0 2 34 1 41.51 493351 
215 79 1 4 13.33 MD 40 11.1391 2 32 1 41.51 255146 
79 215 6 4 22.33 MN 40 11.1391 2 32 1 41.51 255146 
215 231 1 2 7.00 AM 60 4.5806 2 42 2 41.51 7830 
231 215 6 2 18.50 PM 60 4.5806 2 42 2 41.51 7830 
215 76 1 2 7.00 AM 60 10.8397 2 48 2 41.51 191029 
76 215 6 4 17.92 PM 50 10.8397 2 48 2 39.44 191029 
215 24 7 2 19.25 PM 30 7.1949 2 33 1 42.04 180233 
24 215 6 2 0.75 MN 30 7.1949 2 33 1 42.04 180233 
215 188 7 4 11.375 MD 45 3.556 2 33 1 42.04 81758 
188 335 7 2 14.083 MD 70 14.7724 2 33 1 42.04 81758 
335 215 6 4 18.333 PM 100 16.9439 2 33 1 45.65544 81758 
215 266 1 1 10.50 MD 60 2.3875 2 45 1 42.04 495174 
266 215 6 3 19.50 PM 60 2.3875 2 45 1 42.04 495174 
215 262 1 2 6.00 AM 20 0.5968 2 43 2 37.84 166392 
262 215 6 2 15.46 MD 145 0.5968 2 43 2 42.04 166392 
215 266 1 1 10.50 MD 60 2.3875 2 11 2 42.04 22817 
266 215 6 3 19.50 PM 60 2.3875 2 11 2 42.04 22817 
215 266 1 1 10.50 MD 60 2.3875 2 10 2 42.04 283457 
266 215 6 3 19.50 PM 60 2.3875 2 10 2 42.04 283457 
215 6 3 4 12.208 MD 25 6.7283 2 48 2 42.04 424822 
6 215 6 2 17.625 PM 45 6.7283 2 48 2 42.04 424822 
215 6 3 4 12.208 MD 25 6.7283 2 19 2 42.04 193502 
6 215 6 2 17.625 PM 45 6.7283 2 19 2 42.04 193502 
215 6 3 4 12.208 MD 25 6.7283 2 22 2 42.04 133768 
6 268 7 2 17.915 PM 70.2 10.0282 2 22 2 37.836 133768 
268 215 6 2 19.417 PM 50 3.5083 2 22 2 42.04 133768 
215 262 1 1 13.835 MD 19.8 0.5968 2 33 2 42.04 145227 
262 215 6 1 22.25 MN 30 0.5968 2 33 2 42.04 145227 
215 13 7 2 9.25 AM 30 5.4194 2 25 2 42.04 328497 
13 215 6 2 17.625 PM 45 5.4194 2 25 2 42.04 328497 
215 269 7 2 14.625 MD 15 3.5352 2 19 2 42.04 87851 
269 215 6 2 15.875 MD 15 3.5352 2 19 2 42.04 87851 
215 1 7 2 11.25 MD 30 6.1752 2 18 1 42.04 227912 
1 215 6 2 12.208 MD 25 6.1752 2 18 1 42.04 227912 
215 1 7 2 14.5 MD 30 6.1752 2 18 1 42.04 227912 
1 215 6 2 17.5 PM 60 6.1752 2 18 1 42.04 227912 
215 248 1 2 9.5 AM 60 2.564 2 40 1 42.04 397485 
248 215 6 2 20.5 PM 60 2.564 2 40 1 42.04 397485 
215 269 1 6 6.125 AM 15 3.5352 2 35 1 42.04 141104 
269 215 6 6 14.5 MD 60 3.5352 2 35 1 42.04 141104 
163 159 1 1 8.167 AM 20 1.3951 2 47 1 87.91666667 246779 
159 163 6 1 15.167 MD 20 1.3951 2 47 1 87.91666667 246779 
163 164 1 1 13.125 MD 15 0.5375 2 43 2 87.91666667 490711 
164 163 6 1 17.625 PM 15 0.5375 2 43 2 87.91666667 490711 
163 164 5 1 14.083 MD 10 0.5375 2 17 1 87.91666667 71977 
164 163 6 1 18.083 PM 10 0.5375 2 17 1 87.91666667 71977 
215 304 1 2 4.333 AM 40 23.3848 2 43 2 42.04 401192 
304 215 6 2 14.75 MD 90 23.3848 2 43 2 42.04 401192 
215 182 2 1 17.667 PM 20 4.8199 2 27 2 42.04 426316 
182 215 6 1 22.167 MN 20 4.8199 2 27 2 42.04 426316 
163 264 2 4 17.33 PM 40 8.3618 2 27 2 96.71 426316 
264 163 6 4 20.33 PM 40 8.3618 2 27 2 87.92 426316 
163 10 1 2 7.75 AM 30 4.315 2 25 1 87.92 391341 
10 163 6 2 15.25 MD 30 4.315 2 25 1 87.92 391341 
163 10 1 2 8.75 AM 30 4.315 2 25 1 87.92 391341 
10 163 6 2 16.75 PM 30 4.315 2 25 1 87.92 391341 
163 163 1 1 8.08 AM 10 0 2 23 1 87.92 74592 
163 163 6 1 17.08 PM 10 0 2 23 1 87.92 74592 
164 332 1 2 6.585 AM 49.8 8.2962 2 34 2 16.4 224377 
332 164 6 2 20.417 PM 50 8.2962 2 34 2 16.4 224377 
164 106 5 5 17.75 PM 30 5.2413 2 15 1 29.52 10259 
106 151 5 5 22.25 MN 30 4.1323 2 15 1 16.4 10259 
151 164 6 5 24.25 MN 90 1.3852 2 15 1 16.4 10259 
215 200 1 3 6.125 AM 15 4.1839 2 41 1 42.04 450529 
200 215 6 3 16.125 PM 15 4.1839 2 41 1 42.04 450529 
215 6 7 2 9.25 AM 30 6.7283 2 53 1 42.04 85437 
6 215 6 2 10.25 MD 30 6.7283 2 53 1 42.04 85437 
215 207 1 2 7.083 AM 10 1.9777 2 33 1 37.836 322798 
207 215 6 2 17.75 PM 30 1.9777 2 33 1 42.04 322798 
215 62 1 2 7.208 AM 25 8.9657 2 29 2 42.04 265466 
62 215 6 2 18.25 PM 30 8.9657 2 29 2 42.04 265466 
163 287 1 3 6.5 AM 60 20.776 2 31 1 87.91666667 312655 
287 79 2 2 17.5 PM 60 23.6206 2 31 1 87.91666667 312655 
79 163 6 4 22.25 MN 30 6.9973 2 31 1 87.91666667 312655 
163 307 1 2 8 AM 60 11.6906 2 26 2 87.91666667 290891 
307 163 6 2 16.5 PM 60 11.6906 2 26 2 87.91666667 290891 
215 92 1 2 5.25 AM 90 13.5905 2 24 1 42.04 219008 
92 215 6 2 14.75 MD 90 13.5905 2 24 1 42.04 219008 
166 18 3 2 10.167 MD 20 3.6594 2 27 2 55.36363636 308125 
18 166 6 2 12.498 MD 20.2 3.6594 2 27 2 55.36363636 308125 
166 15 1 4 6.75 AM 90 4.3267 2 55 1 51.48818182 137554 
15 166 6 5 15.25 MD 30 4.3267 2 55 1 55.36363636 137554 
166 166 1 2 6.083 AM 10 0 2 49 2 55.36363636 89332 
166 166 6 2 17 PM 60 0 2 49 2 55.36363636 89332 
166 155 1 2 18.333 PM 40 3.1944 2 34 1 55.36363636 157728 
155 166 6 5 3.75 MN 30 3.1944 2 34 1 55.36363636 157728 
166 330 1 2 6.5 AM 60 9.234 2 36 2 55.36363636 426682 
330 166 6 2 18.75 PM 60 9.234 2 36 2 55.36363636 426682 
166 8 7 2 5.667 AM 20 5.0271 2 35 1 55.36363636 470258 
8 29 1 3 6.252 AM 9.8 0.5982 2 35 1 55.36363636 470258 
29 8 7 3 17.792 PM 65 0.5982 2 35 1 55.36363636 470258 
8 166 6 2 18.71 PM 34.8 5.0271 2 35 1 49.82727273 470258 
166 170 2 1 12.5 MD 60 0.6706 2 15 1 55.36363636 181124 
170 166 6 1 18.75 PM 30 0.6706 2 15 1 55.36363636 181124 
166 163 2 1 12.125 MD 15 0.6652 2 14 1 55.36363636 451157 
163 166 6 1 18.75 PM 30 0.6652 2 14 1 55.36363636 451157 
166 163 2 1 6.75 AM 30 0.6652 2 10 1 55.36363636 347833 
163 166 6 1 12.375 MD 45 0.6652 2 10 1 55.36363636 347833 
215 9 1 2 5.75 AM 30 6.5341 2 25 2 42.04 197442 
9 215 6 2 19.417 PM 50 6.5341 2 25 2 42.04 197442 
215 10 1 2 7.75 AM 30 6.3979 2 21 2 42.04 188145 
10 215 6 2 12.75 MD 30 6.3979 2 21 2 42.04 188145 
215 262 2 2 18.125 PM 15 0.5968 2 21 2 37.836 188145 
262 215 6 1 21.25 PM 30 0.5968 2 21 2 42.04 188145 
166 164 1 1 7.125 AM 15 1.2015 2 45 1 55.36363636 95090 
164 166 6 1 18.835 PM 19.8 1.2015 2 45 1 55.36363636 95090 
166 170 7 1 16.333 PM 40 0.6706 2 28 2 55.36363636 397513 
170 166 6 1 17.625 PM 45 0.6706 2 28 2 55.36363636 397513 
166 197 1 2 6.583 AM 70 2.8964 2 60 1 55.36363636 354580 
197 166 6 2 18.75 PM 30 2.8964 2 60 1 55.36363636 354580 
166 9 3 2 8.333 AM 40 5.1212 2 50 2 55.36363636 430786 
9 166 6 2 10.665 MD 40.2 5.1212 2 50 2 55.36363636 430786 
166 76 1 4 6.083 AM 70 8.0493 2 33 1 51.48818182 256463 
76 166 6 4 19.25 PM 90 8.0493 2 33 1 55.36363636 256463 
18 350 6 2 17.375 PM 45 5.304 2 40 1 38.47736626 465881 
350 18 1 2 3.875 MN 45 5.304 2 40 1 38.47736626 465881 
18 350 6 2 17.375 PM 45 5.304 2 13 2 38.47736626 281442 
350 18 1 2 7.875 AM 45 5.304 2 13 2 38.47736626 281442 
166 178 7 1 10.75 MD 30 2.4638 2 21 1 55.36363636 2090 
178 166 6 1 12.75 MD 30 2.4638 2 21 1 55.36363636 2090 
166 83 1 6 6.50 AM 60 9.1068 2 36 1 55.36 487941 
83 166 6 6 18.00 PM 60 9.1068 2 36 1 55.36 487941 
166 153 7 2 8.25 AM 30 2.2996 2 33 2 55.36 153968 
153 166 6 2 18.25 PM 30 2.2996 2 33 2 55.36 153968 
166 175 2 1 11.96 MD 25 1.539 2 13 1 55.36 100124 
175 166 6 1 17.46 PM 25.2 1.539 2 13 1 55.36 100124 
166 170 2 1 11.75 MD 10 0.6706 2 11 2 55.36 53917 
170 166 6 1 18.08 PM 10 0.6706 2 11 2 55.36 53917 
166 170 2 1 11.75 MD 10 0.6706 2 7 1 55.36 28440 
170 166 6 1 18.08 PM 10 0.6706 2 7 1 55.36 28440 
166 131 1 2 6.25 AM 60 2.7565 2 45 2 38.90909091 473028 
131 166 6 2 17.5 PM 60 2.7565 2 45 2 38.90909091 473028 
166 162 2 1 8.542 AM 5 1.3586 2 22 2 38.90909091 239054 
162 166 6 1 15.042 MD 5 1.3586 2 22 2 38.90909091 239054 
166 162 2 1 12.292 MD 5 1.3586 2 17 2 38.90909091 287172 
162 166 6 1 18.875 PM 15 1.3586 2 17 2 38.90909091 287172 
166 162 2 1 12.292 MD 5 1.3586 2 17 1 38.90909091 183888 
162 166 6 1 18.875 PM 15 1.3586 2 17 1 38.90909091 183888 
166 162 2 1 8.542 AM 5 1.3586 2 4 2 38.90909091 409514 
162 166 6 1 15.042 MD 5 1.3586 2 4 2 38.90909091 409514 
166 169 7 1 15 MD 60 1.4468 2 49 2 38.90909091 248387 
169 166 6 1 18.5 PM 60 1.4468 2 49 2 38.90909091 248387 
166 162 2 1 12.125 MD 15 1.3586 2 13 2 38.90909091 362457 
162 166 6 1 18.125 PM 45 1.3586 2 13 2 38.90909091 362457 
166 167 2 1 6.335 AM 19.8 1.1889 2 11 2 38.90909091 43671 
167 166 6 1 11.75 MD 30 1.1889 2 11 2 38.90909091 43671 
166 7 7 2 7.25 AM 30 4.613 2 58 1 38.90909091 429844 
7 166 6 2 9.625 AM 45 4.613 2 58 1 38.90909091 429844 
166 123 7 5 12.708 MD 25 3.6031 2 58 1 38.90909091 429844 
123 166 6 5 17.25 PM 30 3.6031 2 58 1 70.03636364 429844 
166 123 7 5 12.708 MD 25 3.6031 2 45 2 38.90909091 347028 
123 166 6 5 17.25 PM 30 3.6031 2 45 2 70.03636364 347028 
166 231 2 3 15.875 MD 15 3.7805 2 25 1 38.90909091 311756 
231 166 6 3 19.875 PM 15 3.7805 2 25 1 38.90909091 311756 
166 19 2 7 6.667 AM 20 3.6767 2 19 2 38.90909091 348953 
19 166 6 2 16.75 PM 30 3.6767 2 19 2 38.90909091 348953 
166 162 2 1 6.96 AM 4.8 1.3586 2 17 1 38.90909091 485704 
162 166 6 1 17.042 PM 5 1.3586 2 17 1 38.90909091 485704 
166 173 1 2 3.583 MN 10 1.1626 2 65 1 38.90909091 272976 
173 166 6 2 22.125 MN 15 1.1626 2 65 1 38.90909091 272976 
166 166 2 1 6.96 AM 4.8 0 2 7 2 38.90909091 460014 
166 166 6 1 17.96 PM 4.8 0 2 7 2 38.90909091 460014 
166 166 7 1 6.38 AM 15 0 2 29 2 38.91 125684 
166 166 6 1 7.00 AM 20 0 2 29 2 38.91 125684 
166 6 7 2 9.25 AM 30 4.2235 2 29 2 38.91 125684 
6 6 7 1 12.17 MD 20 0 2 29 2 38.91 125684 
161 161 7 2 12.63 MD 15 0 2 29 2 38.91 125684 
166 166 6 1 13.00 MD 20 0 2 29 2 38.91 125684 
166 166 2 1 6.38 AM 15 0 2 8 1 38.91 348483 
166 166 6 1 13.00 MD 20 0 2 8 1 38.91 348483 
166 166 2 1 8.04 AM 5 0 2 4 2 38.91 40612 
166 166 6 1 16.04 PM 5 0 2 4 2 38.91 40612 
215 18 1 2 5.75 AM 30 5.8139 2 52 1 42.04 154158 
18 215 6 2 18.875 PM 45 5.8139 2 52 1 42.04 154158 
215 215 1 1 6.083 AM 10 0 2 19 2 42.04 178091 
215 215 6 1 17.542 PM 5 0 2 19 2 42.04 178091 
166 96 1 3 6.71 AM 25 8.4865 2 31 2 38.91 434179 
96 166 6 3 18.88 PM 75 8.4865 2 31 2 54.47 434179 
166 96 1 3 6.71 AM 25 8.4865 2 35 1 38.91 422751 
96 166 6 3 18.88 PM 75 8.4865 2 35 1 54.47 422751 
166 256 1 2 7.5 AM 120 10.06 2 47 1 38.90909091 360156 
256 166 6 2 15.75 MD 90 10.06 2 47 1 38.90909091 360156 
166 162 2 1 11.915 MD 10.2 1.3586 2 13 1 38.90909091 420106 
162 166 6 1 19.042 PM 5 1.3586 2 13 1 38.90909091 420106 
166 162 2 1 6.46 AM 4.8 1.3586 2 11 2 38.90909091 6509 
162 166 6 1 12.083 MD 10 1.3586 2 11 2 38.90909091 6509 
166 162 2 1 6.46 AM 4.8 1.3586 2 7 1 38.90909091 380968 
162 166 6 1 12.083 MD 10 1.3586 2 7 1 38.90909091 380968 
166 1 1 2 7.25 AM 30 4.5317 2 43 2 38.91 260799 
1 166 6 2 17.75 PM 30 4.5317 2 43 2 35.02 260799 
166 167 2 1 11.63 MD 15 1.1889 2 16 1 38.91 353224 
167 166 6 1 18.13 PM 15 1.1889 2 16 1 38.91 353224 
166 172 2 1 6.25 AM 30 1.0386 2 13 2 38.91 318030 
172 166 6 1 12.75 MD 30 1.0386 2 13 2 38.91 318030 
166 71 1 2 8.13 AM 75 9.1718 2 48 1 38.91 412361 
71 166 6 2 19.50 PM 60 9.1718 2 48 1 38.91 412361 
166 76 1 2 6.50 AM 60 8.0493 2 43 2 38.91 232942 
76 166 6 2 16.50 PM 60 8.0493 2 43 2 38.91 232942 
166 162 2 1 12.08 MD 10 1.3586 2 17 1 38.91 100061 
162 166 6 1 18.88 PM 15 1.3586 2 17 1 38.91 100061 
166 162 2 1 12.08 MD 10 1.3586 2 15 2 38.91 115350 
162 166 6 1 18.88 PM 15 1.3586 2 15 2 38.91 115350 
166 172 2 1 6.25 AM 30 1.0386 2 13 2 38.91 497222 
172 166 6 1 12.25 MD 30 1.0386 2 13 2 38.91 497222 
166 172 2 1 6.08 AM 10 1.0386 2 10 2 38.91 65977 
172 166 6 1 12.13 MD 15 1.0386 2 10 2 38.91 65977 
166 329 3 3 3.08 MN 10 9.7522 2 28 1 38.91 41461 
329 18 1 3 5.08 AM 10 8.1888 2 28 1 38.91 41461 
18 166 6 3 13.13 MD 15 3.6594 2 28 1 38.91 41461 
166 2 3 2 15.38 MD 45 4.5893 2 27 2 38.91 136748 
2 166 6 2 18.25 PM 90 4.5893 2 27 2 35.02 136748 
215 6 1 2 14.25 MD 30 6.7283 2 37 2 42.04 38546 
6 215 6 2 18.5 PM 60 6.7283 2 37 2 42.04 38546 
165 150 2 2 6.417 AM 20 1.1037 2 13 2 6 338061 
150 165 6 2 12.875 MD 15 1.1037 2 13 2 6 338061 
165 165 5 1 9.125 AM 15 0 2 42 1 6 165856 
165 165 6 1 14.875 MD 15 0 2 42 1 6 165856 
165 149 2 1 6.667 AM 20 0.8141 2 12 1 6 464726 
149 165 6 1 12 MD 30 0.8141 2 12 1 6 464726 
148 7 1 2 10.25 MD 30 4.0925 2 49 1 29.13 105715 
7 148 6 2 18.25 PM 30 4.0925 2 49 1 26.21 105715 
148 150 1 1 7.58 AM 10 0.5993 2 32 2 29.13 114297 
150 148 6 1 19.42 PM 10 0.5993 2 32 2 29.13 114297 
216 4 4 2 8.25 AM 30 5.7431 2 67 1 42.04 161467 
4 24 7 1 10.25 MD 30 1.383 2 67 1 42.04 161467 
24 216 4 2 11.25 MD 30 7.126 2 67 1 42.04 161467 
148 185 2 1 6.13 AM 15 2.749 2 9 1 29.13 4401 
185 148 6 1 12.46 MD 15 2.749 2 9 1 29.13 4401 
148 185 2 1 6.13 AM 15 2.749 2 10 1 29.13 42974 
185 148 6 1 12.46 MD 15 2.749 2 10 1 29.13 42974 
148 185 2 1 12.63 MD 15 2.749 2 15 2 29.13 195696 
185 148 6 1 18.63 PM 15 2.749 2 15 2 29.13 195696 
148 185 2 1 12.63 MD 15 2.749 2 16 2 29.13 327082 
185 148 6 1 18.63 PM 15 2.749 2 16 2 29.13 327082 
216 262 7 1 16.25 PM 30 0.6986 2 18 2 42.04 440927 
262 216 6 1 18.75 PM 30 0.6986 2 18 2 42.04 440927 
216 341 1 2 8.75 AM 90 33.6769 2 37 1 42.04 446313 
341 216 6 2 12.25 MD 90 33.6769 2 37 1 42.04 446313 
145 162 1 2 8.25 AM 30 2.1334 2 40 2 55.72436975 455890 
162 145 6 2 19.333 PM 40 2.1334 2 40 2 55.72436975 455890 
145 162 1 2 8.75 AM 30 2.1334 2 40 2 55.72436975 455890 
145 92 1 4 13.5 MD 60 9.8291 2 22 1 55.72436975 118481 
92 145 6 4 22.5 MN 60 9.8291 2 22 1 55.72436975 118481 
145 193 2 4 5.5 AM 60 6.1172 2 19 1 55.72436975 204240 
193 145 6 4 16.5 PM 60 6.1172 2 19 1 55.72436975 204240 
145 2 1 2 7.13 AM 15 4.8316 2 38 1 55.72 10496 
2 145 6 2 14.38 MD 15 4.8316 2 38 1 55.72 10496 
145 335 1 4 7.38 AM 45 10.1588 2 28 1 66.87 374572 
335 145 6 4 18.38 PM 45 10.1588 2 28 1 60.52 374572 
145 334 2 4 5.38 AM 45 9.8147 2 34 1 55.72 478555 
334 145 6 4 14.38 MD 45 9.8147 2 34 1 55.72 478555 
145 276 1 4 7.38 AM 45 11.1332 2 38 1 48.48 273973 
276 145 6 4 18.92 PM 50 11.1332 2 38 1 61.30 273973 
145 278 1 4 7.38 AM 45 10.6953 2 42 2 48.48 446935 
278 145 6 4 19.38 PM 45 10.6953 2 42 2 55.72 446935 
145 313 1 5 4.50 AM 60 11.2472 2 78 2 55.72 171777 
313 145 6 5 10.92 MD 50 11.2472 2 78 2 55.72 171777 
145 6 2 2 7.88 AM 75 4.3862 2 36 2 55.72 434130 
6 145 6 2 20.50 PM 60 4.3862 2 36 2 55.72 434130 
145 133 2 3 12.75 MD 30 1.4685 2 13 2 55.72 79567 
133 145 6 3 19.25 PM 30 1.4685 2 13 2 55.72 79567 
145 6 3 2 9.167 AM 20 4.3862 2 30 2 55.72436975 149794 
6 145 6 2 13.167 MD 20 4.3862 2 30 2 55.72436975 149794 
145 25 4 2 13.167 MD 20 4.8323 2 32 2 55.72436975 390618 
25 145 6 2 15.002 MD 39.8 4.8323 2 32 2 55.72436975 390618 
145 145 7 1 13.083 MD 10 0 2 36 1 55.72436975 24318 
145 145 6 1 16.252 PM 9.8 0 2 36 1 55.72436975 24318 
145 1 3 4 7.875 AM 15 4.9082 2 39 1 51.82366387 192136 
1 145 6 4 11.498 MD 20.2 4.9082 2 39 1 55.72436975 192136 
145 116 1 2 6.125 AM 15 3.395 2 51 1 55.72436975 442749 
116 145 6 2 15.25 MD 30 3.395 2 51 1 55.72436975 442749 
145 145 2 1 11.75 MD 30 0 2 11 2 55.72436975 157531 
145 145 6 1 17.25 PM 30 0 2 11 2 55.72436975 157531 
145 145 2 1 11.75 MD 30 0 2 8 1 55.72436975 59496 
145 145 6 1 17.25 PM 30 0 2 8 1 55.72436975 59496 
145 183 1 2 10.458 MD 55 3.7884 2 43 2 55.72436975 321988 
183 145 6 2 19.958 PM 55 3.7884 2 43 2 55.72436975 321988 
145 332 1 4 11.75 MD 30 8.0947 2 41 1 55.72436975 401433 
332 145 6 4 20.75 PM 30 8.0947 2 41 1 55.72436975 401433 
145 335 1 4 5.75 AM 30 10.1588 2 21 1 55.72436975 173557 
335 145 6 4 14.25 MD 30 10.1588 2 21 1 55.72436975 173557 
145 142 2 1 6.373 AM 35.2 0.9066 2 11 2 55.72436975 499717 
142 145 6 1 12.333 MD 40 0.9066 2 11 2 55.72436975 499717 
145 130 4 5 8.13 AM 15 2.3632 2 36 2 55.72 208723 
130 145 6 5 10.38 MD 15 2.3632 2 36 2 55.72 208723 
145 2 1 2 7.75 AM 30 4.8316 2 42 1 55.72 261153 
2 145 6 2 18.25 PM 30 4.8316 2 42 1 50.15 261153 
145 145 2 1 12.42 MD 10 0 2 8 1 55.72 140504 
