origin destination reason MODO HMV RED duration distance strata age gender FEV ID 
365 76 1 4 6.5 AM 60 9.7382 s_1 24 1 30.46298507 1049 
76 365 6 4 14.5 MD 60 9.7382 s_1 24 1 32.75589793 1049 
365 1 5 4 5.333 AM 40 5.3619 s_1 18 1 32.75589793 1050 
1 365 6 4 11.165 MD 40.2 5.3619 s_1 18 1 32.75589793 1050 
365 221 2 2 6.75 AM 30 1.8209 s_1 8 1 32.75589793 1051 
221 365 6 2 12.25 MD 30 1.8209 s_1 8 1 32.75589793 1051 
151 208 1 2 7.25 AM 30 6.4619 s_3 42 2 59.38 1059 
208 126 7 2 12.21 MD 25 6.2035 s_3 42 2 59.38 1059 
126 208 1 2 13.75 MD 30 6.2035 s_3 42 2 59.38 1059 
208 151 6 2 19.25 PM 30 6.4619 s_3 42 2 59.38 1059 
151 123 2 3 6.58 AM 10 1.5723 s_3 15 2 41.56 1060 
123 161 4 5 15.63 MD 15 2.0935 s_3 15 2 59.38 1060 
161 151 6 5 16.08 PM 10 1.479 s_3 15 2 59.38 1060 
151 129 1 3 10.17 MD 20 1.6501 s_3 40 1 59.38 1118 
129 151 6 3 12.63 MD 15 1.6501 s_3 40 1 59.38 1118 
151 129 1 3 14.17 MD 20 1.6501 s_3 40 1 59.38 1118 
129 151 6 3 18.17 PM 20 1.6501 s_3 40 1 83.13 1118 
151 151 1 1 6.79 AM 5 0 s_3 40 2 59.38 1119 
151 151 6 1 16.96 PM 5 0 s_3 40 2 59.38 1119 
151 151 2 1 6.88 AM 5 0 s_3 12 2 59.38 1120 
151 151 6 1 15.08 MD 10 0 s_3 12 2 59.38 1120 
151 161 4 2 13.13 MD 15 1.479 s_3 56 2 59.38 1128 
161 151 6 2 16.08 PM 30 1.479 s_3 56 2 59.38 1128 
151 28 1 3 6.63 AM 15 4.0199 s_3 28 1 35.63 1129 
28 5 2 3 17.54 PM 5 1.3697 s_3 28 1 106.88 1129 
5 151 6 3 21.13 PM 15 3.592 s_3 28 1 59.38 1129 
151 318 1 4 6.38 AM 45 10.4868 s_3 25 1 71.25 1130 
318 151 6 4 19.50 PM 60 10.4868 s_3 25 1 59.38 1130 
151 134 1 1 7.13 AM 15 0.922 s_3 24 1 59.38 1131 
134 151 6 1 12.63 MD 15 0.922 s_3 24 1 59.38 1131 
151 79 2 4 18.75 PM 30 5.655 s_3 24 1 56.41 1131 
79 151 6 4 22.25 MN 30 5.655 s_3 24 1 59.38 1131 
151 134 7 1 7.083 AM 10 0.922 s_3 58 2 59.375 1135 
134 151 6 1 8.8 AM 6 0.922 s_3 58 2 59.375 1135 
151 131 3 1 16.25 PM 30 0.7699 s_3 57 2 59.375 1136 
131 151 6 1 20.25 PM 30 0.7699 s_3 57 2 59.375 1136 
150 130 7 5 8.083 AM 10 1.3352 s_3 76 1 41.05555556 1137 
130 150 6 5 8.752 AM 9.8 1.3352 s_3 76 1 41.05555556 1137 
150 24 7 2 10.333 MD 40 3.3846 s_3 76 1 41.05555556 1137 
24 150 6 2 12.333 MD 40 3.3846 s_3 76 1 41.05555556 1137 
150 78 1 4 7.25 AM 30 6.0313 s_3 45 1 38.18166667 1164 
78 161 1 4 12.167 MD 20 6.0154 s_3 45 1 41.05555556 1164 
161 161 1 1 13.042 MD 5 0 s_3 45 1 41.05555556 1164 
161 78 1 4 14.208 MD 25 6.0154 s_3 45 1 41.05555556 1164 
78 307 7 2 19.083 PM 10 5.9666 s_3 45 1 41.05555556 1164 
307 60 3 3 22.167 MN 20 8.5434 s_3 45 1 41.05555556 1164 
60 150 6 5 3.083 MN 10 4.5824 s_3 45 1 41.05555556 1164 
150 150 2 1 17.96 PM 4.8 0 s_3 58 1 41.05555556 1165 
150 150 6 1 21.542 PM 5 0 s_3 58 1 41.05555556 1165 
150 162 2 3 7.25 AM 30 1.4875 s_3 14 2 41.05555556 1166 
162 150 6 3 15.25 MD 30 1.4875 s_3 14 2 41.05555556 1166 
150 8 7 4 9.25 AM 30 4.031 s_3 53 2 41.05555556 1173 
8 150 6 4 10.75 MD 30 4.031 s_3 53 2 41.05555556 1173 
150 74 4 5 16.417 PM 20 6.8305 s_3 53 2 41.05555556 1173 
74 150 6 5 17.875 PM 15 6.8305 s_3 53 2 53.37222222 1173 
150 173 2 2 6.29 AM 25.2 2.6491 s_3 13 1 41.05555556 1174 
173 150 6 2 12.998 MD 20.2 2.6491 s_3 13 1 41.05555556 1174 
150 149 7 1 11.583 MD 10 0.6401 s_3 45 2 41.05555556 1178 
149 150 6 1 11.752 MD 9.8 0.6401 s_3 45 2 41.05555556 1178 
150 151 7 1 14.415 MD 10.2 0.6157 s_3 45 2 41.05555556 1178 
151 150 6 1 16.083 PM 10 0.6157 s_3 45 2 41.05555556 1178 
150 150 5 1 17.042 PM 5 0 s_3 45 2 41.05555556 1178 
150 150 6 1 19.042 PM 5 0 s_3 45 2 41.05555556 1178 
150 202 2 4 5.75 AM 30 4.205 s_3 18 2 41.05555556 1179 
202 150 6 4 13.75 MD 30 4.205 s_3 18 2 41.05555556 1179 
150 149 7 1 14.915 MD 10.2 0.6401 s_3 18 2 41.05555556 1179 
149 150 6 1 15.083 MD 10 0.6401 s_3 18 2 41.05555556 1179 
150 150 2 1 15.792 MD 5 0 s_3 18 2 41.05555556 1179 
150 150 6 1 17.042 PM 5 0 s_3 18 2 41.05555556 1179 
150 149 2 1 11.583 MD 10 0.6401 s_3 10 1 41.05555556 1180 
149 150 6 1 15.083 MD 10 0.6401 s_3 10 1 41.05555556 1180 
150 150 5 1 17.042 PM 5 0 s_3 10 1 41.05555556 1180 
150 150 6 1 19.042 PM 5 0 s_3 10 1 41.05555556 1180 
150 149 2 1 11.583 MD 10 0.6401 s_3 11 2 41.05555556 1181 
149 150 6 1 15.083 MD 10 0.6401 s_3 11 2 41.05555556 1181 
365 79 4 4 8 AM 60 10.1926 s_1 79 1 32.75589793 1507 
79 365 6 4 12 MD 60 10.1926 s_1 79 1 32.75589793 1507 
215 335 1 4 5.67 AM 80 16.9439 s_1 40 1 41.51 1562 
335 215 6 4 18.75 PM 90 16.9439 s_1 40 1 45.08 1562 
215 215 2 1 6.04 AM 5 0 s_1 16 1 41.51 1563 
215 215 6 1 12.13 MD 5 0 s_1 16 1 41.51 1563 
215 215 2 1 12.38 MD 5 0 s_1 12 1 41.51 1564 
215 215 6 1 18.38 PM 5 0 s_1 12 1 41.51 1564 
132 132 2 1 13.583 MD 10 0 s_6 5 1 59.31111111 1940 
132 132 6 1 17.583 PM 10 0 s_6 5 1 59.31111111 1940 
132 151 2 1 12.875 MD 15 0.6393 s_6 10 1 59.31111111 1941 
151 132 6 1 18.125 PM 15 0.6393 s_6 10 1 59.31111111 1941 
365 18 1 2 7.88 AM 45 5.2679 s_1 60 1 32.76 1973 
18 365 6 2 17.67 PM 40 5.2679 s_1 60 1 32.76 1973 
365 18 1 2 7.88 AM 45 5.2679 s_1 50 2 32.76 1974 
18 365 6 2 17.67 PM 40 5.2679 s_1 50 2 32.76 1974 
365 18 1 2 7.88 AM 45 5.2679 s_1 18 1 32.76 1975 
18 365 6 2 17.67 PM 40 5.2679 s_1 18 1 32.76 1975 
365 241 4 2 9.5 AM 60 2.4615 s_1 67 1 32.75589793 2115 
241 365 6 2 12.5 MD 60 2.4615 s_1 67 1 32.75589793 2115 
166 164 1 1 8.083 AM 10 1.2015 s_1 34 2 55.36363636 2150 
164 166 5 1 11.83 MD 9.6 1.2015 s_1 34 2 55.36363636 2150 
166 164 1 1 15.083 MD 10 1.2015 s_1 34 2 55.36363636 2150 
164 166 6 1 18.083 PM 10 1.2015 s_1 34 2 55.36363636 2150 
166 27 1 3 6.875 AM 15 5.1657 s_1 30 1 33.21818182 2151 
27 166 6 3 19.625 PM 15 5.1657 s_1 30 1 55.36363636 2151 
166 163 2 1 12.293 MD 14.8 0.6652 s_1 12 2 55.36363636 2152 
163 166 6 1 18.625 PM 15 0.6652 s_1 12 2 55.36363636 2152 
166 18 3 2 7.125 AM 15 3.6594 s_1 56 2 55.36363636 2158 
18 166 6 2 8.54 AM 25.2 3.6594 s_1 56 2 55.36363636 2158 
166 163 2 1 12.292 MD 5 0.6652 s_1 13 2 55.36363636 2159 
163 166 6 1 18.542 PM 5 0.6652 s_1 13 2 55.36363636 2159 
166 18 3 2 14.167 MD 20 3.6594 s_1 50 2 55.36363636 2160 
18 166 6 2 15.04 MD 25.2 3.6594 s_1 50 2 55.36363636 2160 
166 1 7 2 11.875 MD 15 4.5317 s_1 48 2 55.36363636 2167 
1 166 6 2 22.875 MN 15 4.5317 s_1 48 2 55.36363636 2167 
166 166 1 1 7.708 AM 25 0 s_1 20 2 55.36363636 2168 
166 166 6 1 12.208 MD 25 0 s_1 20 2 55.36363636 2168 
166 166 1 1 13.708 MD 25 0 s_1 20 2 55.36363636 2168 
166 166 6 1 17.708 PM 25 0 s_1 20 2 55.36363636 2168 
166 232 1 2 6.75 AM 30 4.2925 s_1 43 1 55.36363636 2169 
232 166 6 2 18.417 PM 50 4.2925 s_1 43 1 49.82727273 2169 
166 410 1 3 5.5 AM 180 36.566 s_1 21 1 55.36363636 2170 
410 96 1 3 17 PM 120 40.9887 s_1 21 1 127.3363636 2170 
96 166 6 4 18.585 PM 49.8 8.4865 s_1 21 1 52.59545455 2170 
166 232 7 2 12.75 MD 30 4.2925 s_1 20 1 55.36363636 2171 
232 166 6 2 18.417 PM 50 4.2925 s_1 20 1 49.82727273 2171 
166 18 3 3 14.125 MD 15 3.6594 s_1 35 1 55.36363636 2172 
18 166 6 3 14.752 MD 9.8 3.6594 s_1 35 1 55.36363636 2172 
166 170 2 1 12.083 MD 10 0.6706 s_1 13 2 55.36363636 2173 
170 166 6 1 18.708 PM 25 0.6706 s_1 13 2 55.36363636 2173 
166 170 7 1 7.042 AM 5 0.6706 s_1 49 1 55.36363636 2174 
170 166 6 1 12.042 MD 5 0.6706 s_1 49 1 55.36363636 2174 
166 170 7 1 13.542 MD 5 0.6706 s_1 49 1 55.36363636 2174 
170 166 6 1 19.542 PM 5 0.6706 s_1 49 1 55.36363636 2174 
166 24 1 2 5.75 AM 30 4.5285 s_1 47 2 55.36363636 2175 
24 166 6 2 17.5 PM 60 4.5285 s_1 47 2 49.82727273 2175 
166 405 2 2 7.375 AM 45 4.6559 s_1 22 1 55.36363636 2176 
405 166 6 2 12.25 MD 30 4.6559 s_1 22 1 55.36363636 2176 
166 405 2 2 13.583 MD 40 4.6559 s_1 22 1 55.36363636 2176 
405 166 6 2 22.25 MN 30 4.6559 s_1 22 1 55.36363636 2176 
166 399 1 2 7.75 AM 30 4.4303 s_1 46 2 55.36363636 2177 
399 166 6 2 16.25 PM 30 4.4303 s_1 46 2 55.36363636 2177 
65 383 1 3 8.08 AM 10 1.7643 s_6 59 1 93.56 3805 
383 65 5 3 12.63 MD 15 1.7643 s_6 59 1 93.56 3805 
65 383 1 3 14.13 MD 15 1.7643 s_6 59 1 93.56 3805 
383 65 6 3 18.17 PM 20 1.7643 s_6 59 1 187.11 3805 
65 61 3 3 14.13 MD 15 1.4704 s_6 42 2 93.56 3806 
61 65 6 3 14.88 MD 15 1.4704 s_6 42 2 93.56 3806 
65 383 1 3 8.08 AM 10 1.7643 s_6 27 2 93.56 3807 
383 116 2 2 18.38 PM 45 3.2101 s_6 27 2 93.56 3807 
116 65 6 2 21.38 PM 45 4.6734 s_6 27 2 93.56 3807 
65 91 2 3 6.25 AM 30 3.2682 s_6 17 2 93.56 3808 
91 65 6 3 15.83 MD 40 3.2682 s_6 17 2 93.56 3808 
65 91 2 3 6.25 AM 30 3.2682 s_6 9 2 93.56 3809 
91 65 6 3 15.83 MD 40 3.2682 s_6 9 2 93.56 3809 
65 112 2 3 6.38 AM 25 4.0196 s_6 5 1 93.56 3810 
112 65 6 3 13.17 MD 20 4.0196 s_6 5 1 93.56 3810 
65 321 1 3 7.75 AM 30 10.0555 s_6 34 1 65.49 3811 
321 65 6 3 12.00 MD 60 10.0555 s_6 34 1 93.56 3811 
65 321 1 3 14.25 MD 30 10.0555 s_6 34 1 93.56 3811 
321 65 6 3 20.42 PM 30 10.0555 s_6 34 1 93.56 3811 
65 328 1 3 7.25 AM 30 5.2853 s_6 33 2 112.27 3812 
328 65 6 3 12.88 MD 45 5.2853 s_6 33 2 93.56 3812 
65 328 1 3 14.25 MD 30 5.2853 s_6 33 2 93.56 3812 
328 65 6 3 17.88 PM 45 5.2853 s_6 33 2 84.20 3812 
65 318 1 3 7.67 AM 20 8.5806 s_6 31 1 65.49 3813 
318 404 5 3 12.25 MD 30 7.8947 s_6 31 1 93.56 3813 
404 318 1 3 13.71 MD 25 7.8947 s_6 31 1 93.56 3813 
318 64 7 3 17.50 PM 20 8.3159 s_6 31 1 102.91 3813 
64 65 6 3 18.54 PM 5 0.397 s_6 31 1 130.98 3813 
65 303 1 5 6.38 AM 45 18.9818 s_6 29 2 149.69 3814 
303 65 6 5 20.50 PM 60 18.9818 s_6 29 2 93.56 3814 
65 317 1 3 6.42 AM 20 8.1665 s_6 44 1 65.49 3819 
317 126 1 3 12.75 MD 30 9.9701 s_6 44 1 93.56 3819 
126 92 2 3 17.63 PM 15 6.7343 s_6 44 1 187.11 3819 
92 65 6 3 20.13 PM 15 3.9178 s_6 44 1 93.56 3819 
65 131 3 3 10.63 MD 15 4.7249 s_6 42 2 93.56 3820 
131 157 7 3 12.38 MD 15 1.6263 s_6 42 2 93.56 3820 
157 65 6 3 13.38 MD 15 4.3762 s_6 42 2 93.56 3820 
65 157 2 3 6.38 AM 15 4.3762 s_6 16 1 112.27 3821 
157 65 6 3 13.38 MD 15 4.3762 s_6 16 1 93.56 3821 
65 157 2 3 6.38 AM 15 4.3762 s_6 13 2 112.27 3822 
157 65 6 3 13.38 MD 15 4.3762 s_6 13 2 93.56 3822 
60 65 6 3 20.88 PM 5 1.4948 s_6 46 1 93.56 3823 
65 64 1 3 8.29 AM 5 0.397 s_6 46 1 93.56 3823 
64 65 5 3 12.92 MD 10 0.397 s_6 46 1 93.56 3823 
65 64 1 3 13.75 MD 10 0.397 s_6 46 1 93.56 3823 
64 65 6 3 19.58 PM 10 0.397 s_6 46 1 93.56 3823 
60 65 6 3 20.88 PM 5 1.4948 s_6 30 2 93.56 3824 
65 77 5 3 7.79 AM 5 0.9396 s_6 30 2 93.56 3824 
77 65 6 3 9.54 AM 5 0.9396 s_6 30 2 93.56 3824 
65 2 3 5 10.04 MD 25 3.2557 s_6 30 2 93.56 3824 
2 60 3 5 14.33 MD 10 1.7625 s_6 30 2 93.56 3824 
60 64 5 5 16.04 PM 5 1.5729 s_6 30 2 93.56 3824 
64 65 6 3 16.63 PM 5 0.397 s_6 30 2 93.56 3824 
66 66 7 3 13.04 MD 5 0 s_6 79 2 93.56 3827 
66 66 6 3 17.54 PM 5 0 s_6 79 2 130.98 3827 
66 71 7 3 5.54 AM 5 1.4409 s_6 51 2 93.56 3828 
71 66 7 3 7.08 AM 10 1.4409 s_6 51 2 93.56 3828 
66 74 1 3 7.33 AM 10 0.915 s_6 51 2 93.56 3828 
74 66 7 3 12.33 MD 10 0.915 s_6 51 2 93.56 3828 
66 66 7 3 13.04 MD 5 0 s_6 51 2 93.56 3828 
66 74 1 3 13.42 MD 30 0.915 s_6 51 2 93.56 3828 
74 67 7 3 16.29 PM 25 0.981 s_6 51 2 93.56 3828 
67 66 7 3 17.17 PM 20 0.5823 s_6 51 2 130.98 3828 
66 66 6 3 17.54 PM 5 0 s_6 51 2 130.98 3828 
66 303 1 5 5.33 AM 40 18.7077 s_6 49 1 93.56 3829 
303 66 6 3 20.50 PM 60 18.7077 s_6 49 1 93.56 3829 
66 90 1 3 7.17 AM 20 3.0331 s_6 46 2 93.56 3830 
90 66 1 3 13.25 MD 30 3.0331 s_6 46 2 93.56 3830 
66 67 5 3 19.58 PM 10 0.5823 s_6 46 2 93.56 3830 
67 66 6 3 21.96 PM 5 0.5823 s_6 46 2 93.56 3830 
66 342 2 3 6.13 AM 45 9.0228 s_6 12 1 93.56 3831 
342 66 6 3 12.63 MD 45 9.0228 s_6 12 1 93.56 3831 
66 62 4 1 9.13 AM 15 1.7292 s_6 79 1 93.56 3832 
62 61 4 5 10.33 MD 10 0.5271 s_6 79 1 93.56 3832 
61 9 5 2 12.46 MD 5 1.9576 s_6 79 1 93.56 3832 
9 10 1 1 14.33 MD 10 0.2678 s_6 79 1 93.56 3832 
10 66 6 2 17.92 PM 20 4.0639 s_6 79 1 93.56 3832 
66 6 3 3 15.17 MD 20 4.0252 s_6 74 2 93.56 3833 
6 66 6 3 17.25 PM 30 4.0252 s_6 74 2 130.98 3833 
67 179 4 3 10.13 MD 15 5.9366 s_6 60 1 93.56 3834 
179 31 1 3 11.29 MD 15 2.5866 s_6 60 1 93.56 3834 
31 60 7 3 12.54 MD 15 1.7191 s_6 60 1 93.56 3834 
60 78 3 3 15.08 MD 10 2.6221 s_6 60 1 93.56 3834 
78 318 3 3 16.17 PM 20 7.3317 s_6 60 1 93.56 3834 
318 156 7 3 18.21 PM 25 11.3608 s_6 60 1 102.91 3834 
156 67 6 3 21.17 PM 10 5.3372 s_6 60 1 93.56 3834 
67 71 7 3 7.13 AM 15 0.9757 s_6 43 1 93.56 3835 
71 67 6 3 7.46 AM 15 0.9757 s_6 43 1 93.56 3835 
67 82 1 3 9.08 AM 10 2.1462 s_6 43 1 93.56 3835 
82 60 1 3 9.71 AM 15 3.9768 s_6 43 1 93.56 3835 
60 67 6 3 12.21 MD 25 2.5026 s_6 43 1 93.56 3835 
67 71 7 3 12.63 MD 15 0.9757 s_6 43 1 93.56 3835 
71 67 6 3 12.92 MD 10 0.9757 s_6 43 1 93.56 3835 
67 310 1 3 13.25 MD 30 7.2562 s_6 43 1 93.56 3835 
310 306 1 3 14.17 MD 20 4.9141 s_6 43 1 93.56 3835 
306 60 1 3 15.50 MD 30 6.9208 s_6 43 1 93.56 3835 
